Ministry,Subcategory,LineItem,Amount_thousands_ISK,Year,normalized_category
"landbúnaðarráðuneyti 4,0%. Gjöld annarra ráðuneyta voru lægri.",Viðfangsefnaflokkun gjalda,49,49.0,2006,
"landbúnaðarráðuneyti 4,0%. Gjöld annarra ráðuneyta voru lægri.",Viðfangsefnaflokkun gjalda,=== PAGE 51 ===,51.0,2006,
Gjöld forsætisráðuneytis námu 1.140 milli. kr. á árinu 2006 og,,"lækkuðu um 890 millj. kr. eða 43,9% frá árinu á undan. Kostnaður",43.9,2006,
Gjöld forsætisráðuneytis námu 1.140 milli. kr. á árinu 2006 og,,vegna einkavæðingarverkefna lækkaði um 761 millj. kr. milli ára og,761.0,2006,
Gjöld forsætisráðuneytis námu 1.140 milli. kr. á árinu 2006 og,,framlag í Kristnihátíðarsjóð lækkaði um 150 milli. kr. Gjöld,150.0,2006,
"ráðuneytisins námu 0,3% af heildargjöldum A-hluta ríkissjóðs á",,"árinu 2006 samanborið við 0,7% árið á undan. Heildarfjárheimildir",0.7,2006,
"ráðuneytisins námu 0,3% af heildargjöldum A-hluta ríkissjóðs á",,ársins 2006 námu 1.614 milli. kr og voru gjöld ársins því 475 milli.,475.0,2006,
"ráðuneytisins námu 0,3% af heildargjöldum A-hluta ríkissjóðs á",,"kr. eða 29,4% undir fjárheimildum.",29.4,2006,
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2006,Málaflokkar gjalda,"Æðsta stjórnsýsla og utanríkismál 489 1.238 -750 — -60,5 818",818.0,2006,
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2006,Málaflokkar gjalda,Menningarmál 197 177 20 116 231,231.0,2006,
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2006,Málaflokkar gjalda,"Annað 454 615 -16l — -26,2 566",566.0,2006,
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2006,Málaflokkar gjalda,"Gjöld samtals 1.140 2.030 -890 — -43,9 1.614",1614.0,2006,
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,"Rekstrarkostnaður 1.035 1.930 -895 — -46,4 1.355",1355.0,2006,
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,"Rekstrargjöld 725 1.477 -753 — -50,9 988",988.0,2006,
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,Rekstrartilfærslur 310 452 -142 314 367,367.0,2006,
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,Viðhaldskostnaður 27 40 -13 324 64,64.0,2006,
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,Fjárfesting 77 60 18 300 195,195.0,2006,
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,Stofnkostnaður 77 60 18 300 195,195.0,2006,
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,"Gjöld samtals 1.140 2.030 -890 — -43,8 1.614",1614.0,2006,
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,"Hlutfall af heildargjöldum ríkissjóðs, % 03 0,7 . - 0,5",0.5,2006,
"Gjöld ráðuneytisins skiptust þannig að rekstrargjöld námu 63,6%,",,"rekstrartilfærslur 27,2%, viðhaldskostnaður 2,4% og stofnkostnaður",2.4,2006,
"Gjöld ráðuneytisins skiptust þannig að rekstrargjöld námu 63,6%,",,"6,8%.",6.8,2006,
"Gjöld ráðuneytisins skiptust þannig að rekstrargjöld námu 63,6%,",,Séryfirlit 2 sýnir gjöld ráðuneyta og stofnana. Þar koma fram,2.0,2006,
ráðuneyti. Yfirlitið sýnir breytingu gjalda á milli ára og samanburð,,=== PAGE 52 ===,52.0,2006,
Gjöld menntamálaráðuneytis námu 43.439 millj. kr. á árinu 2006,,"og hækkuðu um 5.690 milli. kr. eða um 15,1% frá árinu 2005.",15.1,2006,
Gjöld menntamálaráðuneytis námu 43.439 millj. kr. á árinu 2006,,Af einstökum liðum ber hæst 427 millj.kr. hækkun á framlagi til,427.0,2006,
Gjöld menntamálaráðuneytis námu 43.439 millj. kr. á árinu 2006,,um 322 millj. kr. milli ára og Háskólans í Reykjavík um 505 millj.,505.0,2006,
Gjöld menntamálaráðuneytis námu 43.439 millj. kr. á árinu 2006,,"kr. Gjöld vegna Tækniháskóla Íslands lækkuðu um 333 milli.kr., en",333.0,2006,
Gjöld menntamálaráðuneytis námu 43.439 millj. kr. á árinu 2006,,anna hækkaði um 907 milli. kr. og viðhalds- og stofnkostnaður vegna,907.0,2006,
Gjöld menntamálaráðuneytis námu 43.439 millj. kr. á árinu 2006,,menningarstofnana hækkaði um 575 millj. kr. Gjöld Kvikmyndamið-,575.0,2006,
Gjöld menntamálaráðuneytis námu 43.439 millj. kr. á árinu 2006,,stöðvar Íslands hækkuðu um 206 millj. króna milli áranna 2006 og,206.0,2006,
Gjöld menntamálaráðuneytis námu 43.439 millj. kr. á árinu 2006,,2005. Gjöld Ríkisútvarpsins hækkuðu um 721 millj.kr. þar af eru,721.0,2006,
Gjöld menntamálaráðuneytis námu 43.439 millj. kr. á árinu 2006,,625 milli.kr. til að bæta eiginfjárstöðu Ríkisútvarpsins ohf.,625.0,2006,
"Gjöld ráðuneytisins námu 12,8% af heildargjöldum A-hluta ríkissjóðs",,"á árinu 2006 samanborið við 12,2% árið á undan. Heildarfjárheim-",12.2,2006,
"Gjöld ráðuneytisins námu 12,8% af heildargjöldum A-hluta ríkissjóðs",,ildir ársins 2006 námu 44.741 milli. kr. og voru gjöld ársins því,44741.0,2006,
"Gjöld ráðuneytisins námu 12,8% af heildargjöldum A-hluta ríkissjóðs",,"1.302 mill. kr. eða 2,9% undir fjárheimildum.",2.9,2006,
Eftirfarandi yfirlit sýnir gjöld menntamálaráðuneytis á árinu 2006,Málaflokkar gjalda,"Háskólastig 15.069 13.999 1.070 7,6 15.029",15029.0,2006,
Eftirfarandi yfirlit sýnir gjöld menntamálaráðuneytis á árinu 2006,Málaflokkar gjalda,Framhaldsskólastig 15.062 12.737 2326 183 14.712,14712.0,2006,
Eftirfarandi yfirlit sýnir gjöld menntamálaráðuneytis á árinu 2006,Málaflokkar gjalda,"Menntamál, önnur 2472 2.459 13 0,5 2.343",2343.0,2006,
Eftirfarandi yfirlit sýnir gjöld menntamálaráðuneytis á árinu 2006,Málaflokkar gjalda,Menningarmál 5.635 4.248 1387 326 7.063,7063.0,2006,
Eftirfarandi yfirlit sýnir gjöld menntamálaráðuneytis á árinu 2006,Málaflokkar gjalda,Fjölmiðlun 3.208 2.486 722 290 3.233,3233.0,2006,
Eftirfarandi yfirlit sýnir gjöld menntamálaráðuneytis á árinu 2006,Málaflokkar gjalda,Rannsóknir og þróun 845 936 91 97 1.284,1284.0,2006,
Eftirfarandi yfirlit sýnir gjöld menntamálaráðuneytis á árinu 2006,Málaflokkar gjalda,Annað 1.148 885 263 298 1.077,1077.0,2006,
Eftirfarandi yfirlit sýnir gjöld menntamálaráðuneytis á árinu 2006,Málaflokkar gjalda,Gjöld samtals 43.439 37.749 5.690 151 44.741,44741.0,2006,
Eftirfarandi yfirlit sýnir gjöld menntamálaráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,Rekstrarkostnaður 39.696 35.996 3.700 103 39.904,39904.0,2006,
Eftirfarandi yfirlit sýnir gjöld menntamálaráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,"Rekstrargjöld 26.106 24.547 1.559 6,4 26.349",26349.0,2006,
Eftirfarandi yfirlit sýnir gjöld menntamálaráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,Rekstrartilfærslur 13.591 11.449 2142 187 13.555,13555.0,2006,
Eftirfarandi yfirlit sýnir gjöld menntamálaráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,Viðhaldskostnaður 541 323 218 676 -41,41.0,2006,
Eftirfarandi yfirlit sýnir gjöld menntamálaráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,Fjárfesting 3.201 1.431 771 i 4.878,4878.0,2006,
Eftirfarandi yfirlit sýnir gjöld menntamálaráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,Stofnkostnaður 1.510 642 868 i 2.863,2863.0,2006,
Eftirfarandi yfirlit sýnir gjöld menntamálaráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,Fjármagnstilfærslur 1.691 788 903 i 2.016,2016.0,2006,
Eftirfarandi yfirlit sýnir gjöld menntamálaráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,samtals 43.439 37.749 5.690 151 44.741,44741.0,2006,
Eftirfarandi yfirlit sýnir gjöld menntamálaráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,"Hlutfall af heildargjöldum ríkissjóðs, % 12,8 12,2 . - 12,7",12.7,2006,
"Gjöld ráðuneytisins skiptust þannig að rekstrargjöld námu 60,1%,",,"rekstrartilfærslur 31,3%, viðhaldskostnaður 1,2%, stofnkostnaður",1.2,2006,
"Gjöld ráðuneytisins skiptust þannig að rekstrargjöld námu 60,1%,",,"3,5% og fjármagnstilfærslur 3,9%.",3.9,2006,
"Gjöld ráðuneytisins skiptust þannig að rekstrargjöld námu 60,1%,",,Séryfirlit 2 sýnir gjöld ráðuneyta og stofnana. Þar koma fram reikn-,2.0,2006,
"Af gjöldum ráðuneytisins runnu 32.603 millj. kr. eða 75,1% til",,"fræðslumála, þar af voru 15.069 millj. kr. vegna háskólastigs og",15069.0,2006,
"Af gjöldum ráðuneytisins runnu 32.603 millj. kr. eða 75,1% til",,15.062 millj. kr. vegna framhaldsskólastigs. Stærstu liðirnir undir,15062.0,2006,
"Af gjöldum ráðuneytisins runnu 32.603 millj. kr. eða 75,1% til",,"málaflokknum háskólastig voru Háskóli Íslands 5.671 millj. kr.,",5671.0,2006,
"Af gjöldum ráðuneytisins runnu 32.603 millj. kr. eða 75,1% til",,"Lánasjóður íslenskra námsmanna 4.477 millj. kr., Kennaraháskóli",4477.0,2006,
"Af gjöldum ráðuneytisins runnu 32.603 millj. kr. eða 75,1% til",,"Íslands 1.485 millj. kr., Háskólinn í Reykjavík 1.369 millj.kr. og",1369.0,2006,
"Af gjöldum ráðuneytisins runnu 32.603 millj. kr. eða 75,1% til",,Háskólinn á Akureyri 1.036 millj. kr. Undir málaflokkinn framhalds-,1036.0,2006,
"Af gjöldum ráðuneytisins runnu 32.603 millj. kr. eða 75,1% til",,framhaldsskólastigi. Gjöld vegna menningarmála námu 5.635 millj.,5635.0,2006,
"Af gjöldum ráðuneytisins runnu 32.603 millj. kr. eða 75,1% til",,"kr. eða 13,0%. Stærstu liðir þess málaflokks eru Þjóðleikhúsið 586",586.0,2006,
"Af gjöldum ráðuneytisins runnu 32.603 millj. kr. eða 75,1% til",,"millj. kr., Menningarstofnanir, viðhald og stofnkostnaður 715 milli.",715.0,2006,
"Af gjöldum ráðuneytisins runnu 32.603 millj. kr. eða 75,1% til",,"kr. og Listir, framlög 647 millj. kr. Gjöld vegna fjölmiðlunar námu",647.0,2006,
"3.208 millj. kr. eða 7,4%. Önnur útgjöld ráðuneytisins námu alls",,"1.993 milli. kr. eða 4,6%.",4.6,2006,
"3.208 millj. kr. eða 7,4%. Önnur útgjöld ráðuneytisins námu alls",sl,=== PAGE 53 ===,53.0,2006,
"3.208 millj. kr. eða 7,4%. Önnur útgjöld ráðuneytisins námu alls",sl,52,52.0,2006,
Gjöld utanríkisráðuneytis námu alls 8.750 millj. kr. á árinu 2006 og,,"hækkuðu um 2.332 millj. kr. eða 36,3% frá árinu á undan. Þannig",36.3,2006,
Gjöld utanríkisráðuneytis námu alls 8.750 millj. kr. á árinu 2006 og,,hækkuðu gjöld vegna erlendrar efnahagsaðstoðar um 777 millj.kr.,777.0,2006,
Gjöld utanríkisráðuneytis námu alls 8.750 millj. kr. á árinu 2006 og,,og friðargæslu um 393 millj. kr. milli ára og gjöld Flugmálastjórnar á,393.0,2006,
Gjöld utanríkisráðuneytis námu alls 8.750 millj. kr. á árinu 2006 og,,Keflavíkurflugvelli um 742 millj. kr. m.a. vegna yfirtöku verkefna frá,742.0,2006,
"hernum. Gjöld ráðuneytisins námu 2,6% af heildargjöldum A-hluta",,"ríkissjóðs á árinu 2006 samanborið við 2,1% árið 2005.",2.1,2006,
"hernum. Gjöld ráðuneytisins námu 2,6% af heildargjöldum A-hluta",,Heildarfjárheimildir ársins 2006 námu 10.119 millj. kr. og voru,10119.0,2006,
"hernum. Gjöld ráðuneytisins námu 2,6% af heildargjöldum A-hluta",,"gjöld ársins því 1.369 millj. kr. eða 13,5% undir fjárheimildum.",13.5,2006,
Eftirfarandi yfirlit sýnir gjöld utanríkisráðuneytis á árinu 2006 sam-,Málaflokkar gjalda,"Utanríkismál 3.526 3.279 248 7,6 3.873",3873.0,2006,
Eftirfarandi yfirlit sýnir gjöld utanríkisráðuneytis á árinu 2006 sam-,Málaflokkar gjalda,Erlend efnahagsaðstoð og friðargæsla 2.733 1.563 1170 748 4.600,4600.0,2006,
Eftirfarandi yfirlit sýnir gjöld utanríkisráðuneytis á árinu 2006 sam-,Málaflokkar gjalda,Flugsamgöngur 1.693 951 742 780 1.545,1545.0,2006,
Eftirfarandi yfirlit sýnir gjöld utanríkisráðuneytis á árinu 2006 sam-,Málaflokkar gjalda,Löggæsla 462 351 11 315 -219,219.0,2006,
Eftirfarandi yfirlit sýnir gjöld utanríkisráðuneytis á árinu 2006 sam-,Málaflokkar gjalda,Annað 336 274 62 226 320,320.0,2006,
Eftirfarandi yfirlit sýnir gjöld utanríkisráðuneytis á árinu 2006 sam-,Málaflokkar gjalda,"Gjöld samtals 8.750 6.418 2.332 — 36,3 10.119",10119.0,2006,
Eftirfarandi yfirlit sýnir gjöld utanríkisráðuneytis á árinu 2006 sam-,Viðfangsefnaflokkun gjalda,Rekstrarkostnaður 8.629 6.170 2459 398 10.126,10126.0,2006,
Eftirfarandi yfirlit sýnir gjöld utanríkisráðuneytis á árinu 2006 sam-,Viðfangsefnaflokkun gjalda,Rekstrargjöld 4414 3.757 656 175 4812,175.0,2006,
Eftirfarandi yfirlit sýnir gjöld utanríkisráðuneytis á árinu 2006 sam-,Viðfangsefnaflokkun gjalda,Rekstrartilfærslur 4.216 2413 1803 747 5.314,5314.0,2006,
Eftirfarandi yfirlit sýnir gjöld utanríkisráðuneytis á árinu 2006 sam-,Viðfangsefnaflokkun gjalda,Viðhaldskostnaður 9 35 -26 745 -10,10.0,2006,
Eftirfarandi yfirlit sýnir gjöld utanríkisráðuneytis á árinu 2006 sam-,Viðfangsefnaflokkun gjalda,"Fjárfesting 112 214 -101  -47,5 3",3.0,2006,
Eftirfarandi yfirlit sýnir gjöld utanríkisráðuneytis á árinu 2006 sam-,Viðfangsefnaflokkun gjalda,Stofnkostnaður 112 212 -100 471 3,3.0,2006,
Eftirfarandi yfirlit sýnir gjöld utanríkisráðuneytis á árinu 2006 sam-,Viðfangsefnaflokkun gjalda,"Fjármagnstilfærslur s 2 -2 -100,0 =",100.0,2006,
Eftirfarandi yfirlit sýnir gjöld utanríkisráðuneytis á árinu 2006 sam-,Viðfangsefnaflokkun gjalda,"Gjöld samtals 8.750 6.418 2.332 — 36,3 10.119",10119.0,2006,
Eftirfarandi yfirlit sýnir gjöld utanríkisráðuneytis á árinu 2006 sam-,Viðfangsefnaflokkun gjalda,"Hlutfall af heildargjöldum ríkissjóðs, % 26 21 . . 29",29.0,2006,
"Gjöld ráðuneytisins skiptust þannig að rekstrargjöld námu 50,4%,",,"rekstrartilfærslur 48,2%, viðhaldskostnaður 0,1% og stofnkostnaður",0.1,2006,
"Gjöld ráðuneytisins skiptust þannig að rekstrargjöld námu 50,4%,",,"1,3%.",1.3,2006,
"Gjöld ráðuneytisins skiptust þannig að rekstrargjöld námu 50,4%,",,Séryfirlit 2 sýnir gjöld ráðuneyta og stofnana. Þar koma fram reikn-,2.0,2006,
"aðalskrifstofu ráðuneytisins, sendiráða og fastanefnda Íslands",,"námu 2.733 millj. kr. eða 31,2%, þar af vegna Þróunarsamvinnu-",31.2,2006,
"aðalskrifstofu ráðuneytisins, sendiráða og fastanefnda Íslands",,"stofnunar Íslands 997 milli. kr., Þróunarmála og alþjóðlegrar hjálp-",997.0,2006,
"aðalskrifstofu ráðuneytisins, sendiráða og fastanefnda Íslands",,arstarfsemi 968 milli.kr. og alþjóðastofnana 767 milli.kr. Önnur,767.0,2006,
"útgjöld ráðuneytisins námu 2.491 milli. kr. eða 28,5% þar af nema",,gjöld vegna Flugmálastjórnar á Keflavíkurflugvelli 1.693 millj. kr.,1693.0,2006,
"útgjöld ráðuneytisins námu 2.491 milli. kr. eða 28,5% þar af nema",,=== PAGE 54 ===,54.0,2006,
Gjöld landbúnaðarráðuneytis námu 13.618 millj. kr. á árinu 2006,,"og lækkuðu um 2.025 millj. kr. eða 12,9% frá árinu á undan. Þar",12.9,2006,
Gjöld landbúnaðarráðuneytis námu 13.618 millj. kr. á árinu 2006,,"2.630 millj.kr., í tengslum við sölu á Lánasjóði landbúnaðarins.",2630.0,2006,
"Gjöld ráðuneytisins námu 4,0% af heildargjöldum A-hluta ríkissjóðs",,"á árinu 2006 samanborið við 5,1% árið 2005. Heildarfjárheimildir",5.1,2006,
"Gjöld ráðuneytisins námu 4,0% af heildargjöldum A-hluta ríkissjóðs",,ársins 2006 námu 14.368 millj. kr. og voru gjöld ársins því 750,750.0,2006,
"Gjöld ráðuneytisins námu 4,0% af heildargjöldum A-hluta ríkissjóðs",,"millj. kr. eða 5,2% undir fjárheimildum.",5.2,2006,
Eftirfarandi yfirlit sýnir gjöld landbúnaðarráðuneytis á árinu 2006,Málaflokkar gjalda,"Landbúnaður og skógrækt 11.836 11.218 618 5,5 12.482",12482.0,2006,
Eftirfarandi yfirlit sýnir gjöld landbúnaðarráðuneytis á árinu 2006,Málaflokkar gjalda,"Lífeyrissjóður bænda - 2.630 -2.630 —-100,0 -",100.0,2006,
Eftirfarandi yfirlit sýnir gjöld landbúnaðarráðuneytis á árinu 2006,Málaflokkar gjalda,Menntamál 886 815 71 87 782,782.0,2006,
Eftirfarandi yfirlit sýnir gjöld landbúnaðarráðuneytis á árinu 2006,Málaflokkar gjalda,Annað 896 980 34 86 1.104,1104.0,2006,
Eftirfarandi yfirlit sýnir gjöld landbúnaðarráðuneytis á árinu 2006,Málaflokkar gjalda,"Gjöld samtals 13.618 15.643 -2.025 — -12,9 14.368",14368.0,2006,
Eftirfarandi yfirlit sýnir gjöld landbúnaðarráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,"Rekstrarkostnaður 13.413 15.178 -1.765 —-11,6 13.330",13330.0,2006,
Eftirfarandi yfirlit sýnir gjöld landbúnaðarráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,Rekstrargjöld 2.577 2.518 60 24 2.639,2639.0,2006,
Eftirfarandi yfirlit sýnir gjöld landbúnaðarráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,"Rekstrartilfærslur 10.836 12.660 -1.824 — -14,4 10.691",10691.0,2006,
Eftirfarandi yfirlit sýnir gjöld landbúnaðarráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,Viðhaldskostnaður 19 6 13 „a 142,142.0,2006,
Eftirfarandi yfirlit sýnir gjöld landbúnaðarráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,"Fjárfesting 186 459 -273 — -59,5 897",897.0,2006,
Eftirfarandi yfirlit sýnir gjöld landbúnaðarráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,"Stofnkostnaður 168 218 -49  -22,6 121",121.0,2006,
Eftirfarandi yfirlit sýnir gjöld landbúnaðarráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,Fjármagnstilfærslur 17 241 -224 928 776,776.0,2006,
Eftirfarandi yfirlit sýnir gjöld landbúnaðarráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,"Gjöld samtals 13.618 15.643 -2.025 | -12,9 14.368",14368.0,2006,
Eftirfarandi yfirlit sýnir gjöld landbúnaðarráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,"Hlutfall af heildargjöldum ríkissjóðs, % 4,0 5,1 . . 4,1",4.1,2006,
"Gjöld ráðuneytisins skiptust þannig að rekstrargjöld námu 18,9%,",,"rekstrartilfærslur 79,6%, viðhaldskostnaður 0,1%, stofnkostnaður",0.1,2006,
"Gjöld ráðuneytisins skiptust þannig að rekstrargjöld námu 18,9%,",,"1,2% og fjármagnstilfærslur 0,1%.",0.1,2006,
"Gjöld ráðuneytisins skiptust þannig að rekstrargjöld námu 18,9%,",,Séryfirlit 2 sýnir gjöld ráðuneyta og stofnana. Þar koma fram reikn-,2.0,2006,
"Af gjöldum ráðuneytisins runnu 11.836 millj. kr. eða 86,9% til",,"málaflokksins landbúnaður og skógrækt, þar af voru 4.876 millj. kr.",4876.0,2006,
"Af gjöldum ráðuneytisins runnu 11.836 millj. kr. eða 86,9% til",,vegna greiðslna til bænda í mjólkurframleiðslu og 2.840 millj. kr.,2840.0,2006,
"Af gjöldum ráðuneytisins runnu 11.836 millj. kr. eða 86,9% til",,vegna sauðfjárframleiðslu. Gjöld vegna menntamála námu 896 millj.,896.0,2006,
"kr. eða 6,6% og önnur útgjöld ráðuneytisins námu 896 millj. kr. eða",,"6,6%.",6.6,2006,
"kr. eða 6,6% og önnur útgjöld ráðuneytisins námu 896 millj. kr. eða",,53,53.0,2006,
"kr. eða 6,6% og önnur útgjöld ráðuneytisins námu 896 millj. kr. eða",,=== PAGE 55 ===,55.0,2006,
"kr. eða 6,6% og önnur útgjöld ráðuneytisins námu 896 millj. kr. eða",,54,54.0,2006,
Gjöld sjávarútvegsráðuneytis námu 3.574 millj. kr. á árinu 2006,,"og hækkuðu um 1.379 milli. kr. eða 62,8% frá árinu á undan.",62.8,2006,
Gjöld sjávarútvegsráðuneytis námu 3.574 millj. kr. á árinu 2006,,Verkefnasjóður sjávarútvegsins hafði 673 milli.kr. tekjur umfram,673.0,2006,
Gjöld sjávarútvegsráðuneytis námu 3.574 millj. kr. á árinu 2006,,gjöld á árinu 2005 en 630 millj. kr. gjöld umfram tekjur árið 2006,630.0,2006,
sem er 1.303 millj. kr. breyting milli ára. Gjöld ráðuneytisins námu,,"1,1% af heildargjöldum A-hluta ríkissjóðs á árinu 2006 samanborið",1.1,2006,
sem er 1.303 millj. kr. breyting milli ára. Gjöld ráðuneytisins námu,,"við 0,7% árið 2005. Heildarfjárheimildir ársins 2006 námu 4.401",4401.0,2006,
sem er 1.303 millj. kr. breyting milli ára. Gjöld ráðuneytisins námu,,"millj. kr. og voru gjöld ársins því 827 millj. kr. eða 18,8% undir",18.8,2006,
Eftirfarandi yfirlit sýnir gjöld sjávarútvegsráðuneytis á árinu 2006,Málaflokkar gjalda,Fiskveiðar og aðrar veiðar 1.137 1.051 85 81 1.370,1370.0,2006,
Eftirfarandi yfirlit sýnir gjöld sjávarútvegsráðuneytis á árinu 2006,Málaflokkar gjalda,Rannsóknir og þróun 2.425 1.130 1.295 „a 3.006,3006.0,2006,
Eftirfarandi yfirlit sýnir gjöld sjávarútvegsráðuneytis á árinu 2006,Málaflokkar gjalda,Annað 13 15 2 114 25,25.0,2006,
Eftirfarandi yfirlit sýnir gjöld sjávarútvegsráðuneytis á árinu 2006,Málaflokkar gjalda,Gjöld samtals 3.574 2.196 1.379 — 628 4.401,4401.0,2006,
Eftirfarandi yfirlit sýnir gjöld sjávarútvegsráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,"Rekstrarkostnaður 3.557 2.142 1416 — 66,1 4.358",4358.0,2006,
Eftirfarandi yfirlit sýnir gjöld sjávarútvegsráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,Rekstrargjöld 2.322 1.660 662 399 2.947,2947.0,2006,
Eftirfarandi yfirlit sýnir gjöld sjávarútvegsráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,Rekstrartilfærslur 1.235 481 754 1411,754.0,2006,
Eftirfarandi yfirlit sýnir gjöld sjávarútvegsráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,Fjárfesting 17 54 -37 688 43,43.0,2006,
Eftirfarandi yfirlit sýnir gjöld sjávarútvegsráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,Stofnkostnaður fl 54 -37 688 43,43.0,2006,
Eftirfarandi yfirlit sýnir gjöld sjávarútvegsráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,samtals 3.574 2.196 1.379 — 628 4.401,4401.0,2006,
Eftirfarandi yfirlit sýnir gjöld sjávarútvegsráðuneytis á árinu 2006,Viðfangsefnaflokkun gjalda,"Hlutfall af heildargjöldum ríkissjóðs, % 11 0,7 . . 13",13.0,2006,
"Gjöld ráðuneytisins skiptust þannig að rekstrargjöld námu 65,0%,",,"rekstrartilfærslur 34,6% og stofnkostnaður 0,5%.",0.5,2006,
"Gjöld ráðuneytisins skiptust þannig að rekstrargjöld námu 65,0%,",,Séryfirlit 2 sýnir gjöld ráðuneyta og stofnana. Þar koma fram reikn-,2.0,2006,
"Af gjöldum ráðuneytisins runnu 1.137 milli. kr. eða 31,8% til",,Fiskistofu 760 millj. kr. Til málaflokksins rannsóknir og þróun runnu,760.0,2006,
"Af gjöldum ráðuneytisins runnu 1.137 milli. kr. eða 31,8% til",,"2.425 milli. kr. eða 67,8% og vega þar þyngst gjöld vegna Hafrann-",67.8,2006,
"Af gjöldum ráðuneytisins runnu 1.137 milli. kr. eða 31,8% til",,sóknarstofnunar 1.256 milli. kr.,1256.0,2006,
"Af gjöldum ráðuneytisins runnu 1.137 milli. kr. eða 31,8% til",,=== PAGE 56 ===,56.0,2006,
Gjöld dóms- og kirkjumálaráðuneytis námu 19.025 millj. kr. á árinu,,"2006 og hækkuðu um 2.199 millj. kr. eða 13,1% frá árinu á undan.",13.1,2006,
Gjöld dóms- og kirkjumálaráðuneytis námu 19.025 millj. kr. á árinu,,Gjöld Landhelgisgæslu Íslands hækkuðu um 532 millj. kr. á milli ára,532.0,2006,
"kr. Gjöld ráðuneytisins námu 5,6% af heildargjöldum A-hluta ríkis-",,"sjóðs samanborið við 5,5% árið 2005. Heildarfjárheimildir ársins",5.5,2006,
"kr. Gjöld ráðuneytisins námu 5,6% af heildargjöldum A-hluta ríkis-",,2006 námu 19.800 milli. kr. og voru gjöld ársins því 776 millj. kr.,776.0,2006,
"kr. Gjöld ráðuneytisins námu 5,6% af heildargjöldum A-hluta ríkis-",,"eða 3,9% undir fjárheimildum.",3.9,2006,
Eftirfarandi yfirlit sýnir gjöld dóms- og kirkjumálaráðuneytis á árinu,Málaflokkar gjalda,Almenn opinber þjónusta 2.170 2.121 49 23 2.794,2794.0,2006,
Eftirfarandi yfirlit sýnir gjöld dóms- og kirkjumálaráðuneytis á árinu,Málaflokkar gjalda,Löggæsla 8.438 7.223 1215 168 8.623,8623.0,2006,
Eftirfarandi yfirlit sýnir gjöld dóms- og kirkjumálaráðuneytis á árinu,Málaflokkar gjalda,Dómstólar 1.656 1.396 260 186 1.508,1508.0,2006,
Eftirfarandi yfirlit sýnir gjöld dóms- og kirkjumálaráðuneytis á árinu,Málaflokkar gjalda,Fangelsismál 818 757 61 81 977,977.0,2006,
