Ministry,Subcategory,LineItem,Amount_thousands_ISK,Year,normalized_category
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Eftir- Álagn- Breyt- Tekjur stöðvar,Tryggingagjöld 2.961 23.493 -96 23.397 22.759 313 3.285,3285.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Eftir- Álagn- Breyt- Tekjur stöðvar,Eignarskattar .. 1.499 12.221 -1.220 11.001 11.136 1 1.353,1353.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Eftir- Álagn- Breyt- Tekjur stöðvar,Virðisaukaskattui 15.721 93.784  -17.513 76.271 73.506 „ 1.985 16.500,16500.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Eftir- Álagn- Breyt- Tekjur stöðvar,Vörugjöld .... 1.283 21.947 -299 21.648 21.445 52 1.435,1435.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Eftir- Álagn- Breyt- Tekjur stöðvar,Tollar og aðflutningsgjöld 239 2.529 -55 2.474 2.502 4 208,208.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Ýmis gjöld á viðskipti,með vöru og þjónustu . 233 4.227 - 4.227 4.189 - 21,21.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Ýmis gjöld á viðskipti,Neyslu- og leyfisskattar 588 10.274 -1.153 9.121 9.133 86 490,490.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Ýmis gjöld á viðskipti,Aðrir skattar............. 337 893 -90 803 653 0 487,487.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Ýmis gjöld á viðskipti,10.577 27.909 -2.127 25.782 19.013 | 4.949 12.397,12397.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Aðrar rekstrartekjur,Arðgreiðslur .......... ea 261 3.095 - 3.095 2.643 - 713,713.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Aðrar rekstrartekjur,Vaxtatekjur og aðrar eignatekjur 8.858 17.421 -1.792 15.629 9.341 4.829 10.228,10228.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Aðrar rekstrartekjur,Neyslu- og leyfisgjöld................ 952 6.315 -2 6.313 6.392 ) 957,957.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Aðrar rekstrartekjur,Sektir 504 1.078 -333 745 637 115 498,498.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Aðrar rekstrartekjur,Sala eigna srnanen - 11.722 - 11.722 11.722 - -,11722.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Sala varanlegra rekstrar-,fjármuna og söluhagnaður - 10.734 - 10.734 10.734 - =,10734.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Sala varanlegra rekstrar-,Sala á landi og réttindum... - 988 - 988 988 - =,988.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Sala varanlegra rekstrar-,Fjárframlög. 6 1.196 - 1.196 1.196 - 5,5.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Fjárframlög frá innlendum,opinberum aðilum - 1.157 - 1.157 1.157 - -,1157.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Fjárframlög frá erlendum opin-,berum aðilum og alþjóðastofn. . 6 38 - 38 38 - SJ,38.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Fjárframlög frá erlendum opin-,Tekjur samtals .... 53.400 285.591 —-26.380 — 259.210 244.338 10.103 58.170,58170.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Fjárframlög frá erlendum opin-,"Samkvæmt yfirlitinu hækkuðu eftirstöðvar rík- fjárhæð. Innheimtar tekjur námu því 94,3% af",94.3,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Fjárframlög frá erlendum opin-,istekna á árinu 2002 úr 53.400 millj. kr. í ársbyrjun tekjum ársins samanborið við 94.4% árið 2001.,4.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Fjárframlög frá erlendum opin-,í 58.170 millj. kr. í árslok. Álagning tekna á árinu Loks námu afskriftir á kröfum ríkissjóðs 10.103,10103.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Fjárframlög frá erlendum opin-,nam 285.591 millj. kr. en breytingar til lækkunar millj. kr. á árinu 2002 samanborið við 5.944 millj.,5944.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Fjárframlög frá erlendum opin-,námu 26.380 millj. kr. Bókfærðar tekjur ársins kr. árið 2001. Um afskriftir skattkrafna er fjallað,26380.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Fjárframlög frá erlendum opin-,"nema því 259.210 millj. kr., en innheimtar tekjur frekar í skýringu 29.",29.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Fjárframlög frá erlendum opin-,voru 244.338 millj. kr. eða 14.872 millj. kr. lægri,14872.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Fjárframlög frá erlendum opin-,=== PAGE 33 ===,33.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Fjárframlög frá erlendum opin-,4. Skattar á tekjur einstaklinga,4.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattar á tekjur einstaklinga,"Staðgreiðsla ársins, brúttó 108.336 100.082 8.254 8,2",8.2,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattar á tekjur einstaklinga,"Útsvar sveitarfélaga. -56.175 -51.304 -4.871 9,5",9.5,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattar á tekjur einstaklinga,"Tekjuskattur, hluti ríkissjóðs í staðgreiðslu ársins... 52.161 48.778 3.383 6,9 58.218",58218.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattar á tekjur einstaklinga,"Tekjuskattur, eftirstöðvar fyrri ára 1.815 2.084 -265 -12,9 .",12.9,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattar á tekjur einstaklinga,"Sérstakur tekjuskattur ... 1.077 1.644 -567 -34,5 1.879",1879.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattar á tekjur einstaklinga,"Skattar á tekjur einstaklinga samtals. 55.053 52.506 2.547 4,9 60.097",60097.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattar á tekjur einstaklinga,"Hlutfall af heildartekjum ríkissjóðs, % .... 21,2 22,1 . . 22,4",22.4,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattar á tekjur einstaklinga,Tekjur af skatti á tekjur einstaklinga námu 55.053,55053.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattar á tekjur einstaklinga,"millj. kr. eða um 21,2% af heildartekjum ríkissjóðs",21.2,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",á árinu 2002.,Með lögum nr. 97/1996 um breytingar á lögum,97.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",á árinu 2002.,um tekjuskatt og eignarskatt er lagður 10% fjár-,10.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Tekjuskattshlutfall einstaklinga var óbreytt árið,"2002 frá árinu á undan eða 26,08%. Vegið meðal-",26.08,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Tekjuskattshlutfall einstaklinga var óbreytt árið,"óbreytt árið 2002 frá árinu á undan eða 12,68%.",12.68,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Tekjuskattshlutfall einstaklinga var óbreytt árið,"38,76%.",38.76,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á","Skattafsláttur, þ.e. ónýttur persónuafsláttur til","tekjuskatts, nam samtals 4.783 millj. kr. á árinu",4783.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattafsláttur til greiðslu;,Með lögum nr. 157/1998 um breytingar á lögum útsvars 4.275,4275.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattafsláttur til greiðslu;,nr. 75/1981 um tekjuskatt og eignarskatt var eignarskatts . . 423,423.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattafsláttur til greiðslu;,ar Í atvinnurekstri yrði aldrei hærri en 60% af verð- á húsakosti menningarstofnana .............. 23,23.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattafsláttur til greiðslu;,mæti keyptra hlutabréfa umfram verðmæti seldra tekjuskatts á fjármagnstekjur 62,62.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattafsláttur til greiðslu;,hlutabréfa en þó aldrei hærri en tiltekin fjárhæð. Ráðstöfun skattafsláttar samtals 4.783,4783.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattafsláttur til greiðslu;,=== PAGE 34 ===,34.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattafsláttur til greiðslu;,magnstekjuskatts er dreginn frá tekjuskatti og fjár- 2002. Skatturinn er 7% og er lagður á tekjuskatts-,7.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattafsláttur til greiðslu;,arsköttum. uðum ársins 2002 var innheimt 7% fyrirfram-,7.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattafsláttur til greiðslu;,Með lögum nr. 149/2000 um breytingar á lögum greiðsla vegna væntanlegrar álagningar 2003.,149.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattafsláttur til greiðslu;,nr. 75/1981 um tekjuskatt og eignarskatt var sér-,75.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattafsláttur til greiðslu;,5. Skattar á tekjur lögaðila,5.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattar á tekjur lögaðila,"Tekjuskattur lögaðila 8.807 9.551 -744 -7,8 10.500",10500.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattar á tekjur lögaðila,"Skattar á tekjur lögaðila samtals 8.807 9.551 -744 -7,8 10.500",10500.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattar á tekjur lögaðila,"Hlutfall af heildartekjum ríkissjóðs, %... 34 4,0 . . 39",39.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattar á tekjur lögaðila,"óbreytt frá árinu áður. Það er 30% af tekjuskatts- dánarbú og önnur félög, sjóðir og stofnanir sem til-",30.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattar á tekjur lögaðila,"stofni, nema hjá sameignarfélögum 38% og hjá al- greindar eru í 5. tölulið 2. gr. laga nr. 75/1981 um",75.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Skattar á tekjur lögaðila,"þjóðlegum viðskiptafélögum 5%. tekjuskatt og eignarskatt, greiða þó 10% tekjuskatt",10.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",af fengnum arði frá hlutafélögum,=== PAGE 35 ===,35.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",reikningur A-hluti 2002 - Skýringar,"6. Skattar á tekjur og hagnað, ótalið annars staðar",6.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",j ingur ingur Breyting Fjáraukalög,"Skattur á fjármagnstekjur og staðgreiðsla.................... 6.958 6.227 731 11,7 6.930",6930.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",j ingur ingur Breyting Fjáraukalög,"Gjald í Framkvæmdasjóð aldraðra. 751 613 138 22,5 777",777.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",j ingur ingur Breyting Fjáraukalög,"Skattar á tekjur og hagnað, ótalið annars staðar. 7.709 6.839 869 12,7 7.707",7707.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",j ingur ingur Breyting Fjáraukalög,"Hlutfall af heildartekjum ríkissjóðs, %..............0....... 3,0 29 . . 29",29.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",j ingur ingur Breyting Fjáraukalög,"Skylda til að greiða skatt af vaxtatekjum, arði, lingum eftir að staðgreiðsla að fjárhæð 2.055 millj.",2055.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",j ingur ingur Breyting Fjáraukalög,söluhagnaði og leigutekjum nær til allra sem lög- kr. hafði verið dregin frá og 122 millj. kr. hjá sjóð-,122.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",j ingur ingur Breyting Fjáraukalög,"ekki stafa af atvinnurekstri, sbr. lög nr. 94/1996. fjárhæð 27 millj. kr. hafði verið dregin frá. Of-",27.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",j ingur ingur Breyting Fjáraukalög,tekjum nær til allra einstaklinga og lögaðila sem staklinga nam 56 millj. kr. Af staðgreiðslu skatts á,56.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",j ingur ingur Breyting Fjáraukalög,ekki eru sérstaklega undanþegnir. fjármagnstekjur 2001 runnu 972 millj. kr. vegna,972.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",j ingur ingur Breyting Fjáraukalög,greiðslu fjármagnstekjuskatts nam 62 millj. kr. og,62.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",j ingur ingur Breyting Fjáraukalög,álag á ógreiddan skatt á fjármagnstekjur 54 millj.,54.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Staðgreiðsla á fjármagnstekjur í atvinnurekstri,Álagður skattur á fjármagnstekjur á árinu 2002 5.649 millj. kr. á árinu 2002.,5649.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Staðgreiðsla á fjármagnstekjur í atvinnurekstri,vegna tekna 2001 nam 2.224 millj. kr. hjá einstak-,2224.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Staðgreiðsla á fjármagnstekjur í atvinnurekstri,=== PAGE 36 ===,36.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Staðgreiðsla á fjármagnstekjur í atvinnurekstri,1. Tryggingagjöld,1.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Tryggingagjöld,"Tryggingagjald... 19.366 18.160 1.206 6,6 20.117",20117.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Tryggingagjöld,"Atvinnutryggingagjald - 3.672 3.454 218 6,3 3.616",3616.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Tryggingagjöld,Ábyrgðargjald atvinnurel R 183 171 13 74 278,278.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Tryggingagjöld,"Slysatryggingaiðgjald á sjómannslaun. 175 125 50 40,4 160",160.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Tryggingagjöld,"Tryggingagjöld samtals... 23.397 21.909 1.487 6,8 24.171",24171.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Tryggingagjöld,"Hlutfall af heildartekjum ríkissjóðs, % 9,0 9,2 . . 9,0",9.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Tryggingagjöld,"113/1990. Launagreiðendur greiða sérstakt gjald, til að fjármagna lífeyris- og slysatryggingar al-",113.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Tryggingagjöld,framlagi í lífeyrissjóð og öðrum hliðstæðum . N N 0 .,0.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á","vinnuleysistryggingasjóðs en hjá bændum, smá-",Frá 1. janúar 2000 er almennt tryggingagjald hið bátaeigendum og vörubifreiðastjórum er hluti af,1.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á","vinnuleysistryggingasjóðs en hjá bændum, smá-","nam 4,34% á árinu 2002 og atvinnutryggingagjald sjálfstætt starfandi einstaklinga.",4.34,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á","vinnuleysistryggingasjóðs en hjá bændum, smá-","0.80%, óbreytt frá árinu á undan. Sérregla gildir þó",80.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á","vinnuleysistryggingasjóðs en hjá bændum, smá-","ist við sérstök trygging, 0,65%.",0.65,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á","vinnuleysistryggingasjóðs en hjá bændum, smá-",1/1992. Ábyrgðargjaldi er ætlað að fjármagna,1.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á","vinnuleysistryggingasjóðs en hjá bændum, smá-",Samkvæmt lögum nr. 113/1990 með síðari Ábyrgðasjóð launa Vegna gjaldþrota. Gjaldið var,113.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á","vinnuleysistryggingasjóðs en hjá bændum, smá-","breytingum (141/1995, 156/1996 og 95/2000) er 0,04% árið 2002 eða óbreytt frá árinu 2001.",0.04,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á","vinnuleysistryggingasjóðs en hjá bændum, smá-","þannig að Fæðingarorlofssjóður fær 0,85% af kvæmt III. kafla laga nr. 117/1993. Gjaldið sem",117.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á","vinnuleysistryggingasjóðs en hjá bændum, smá-","gjaldstofni tryggingagjalds, Vinnueftirlit ríkisins nemur 0,65% er lagt á útgerðarfyrirtæki vegna",0.65,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á","vinnuleysistryggingasjóðs en hjá bændum, smá-","0,048%, Staðlaráð 0,007% og Icepro 0,001%. Af- launa og aflahlutar sjómanna.",0.001,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á","vinnuleysistryggingasjóðs en hjá bændum, smá-",=== PAGE 37 ===,37.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á","vinnuleysistryggingasjóðs en hjá bændum, smá-",8. Eignarskattar,8.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Einstaklingar,"Eignarskattur. 3.302 3.095 207 6,7 3.314",3314.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Einstaklingar,"Sérstakur eignarskattur. 353 356 -3 -0,8 382",382.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Einstaklingar,"Erfðafjárskattur.... 769 673 96 14,2 850",850.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Einstaklingar,Eignarskattar einstaklinga samtals 4.424 4.125 299 13 4.546,4546.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Lögaðilar,"Eignarskattur 1.873 1.999 -125 -6,3 2.050",2050.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Lögaðilar,"Sérstakur eignarskattur... 389 416 -27 -6,5 349",349.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Lögaðilar,"Eignarskattar lögaðila samtals 2.263 2.415 -152 -6,3 2.399",2399.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Aðrir eignarskattar,"Skattar á fjármagnsviðskipti, stimpilgjald 3.151 3.100 52 1,7 3.200",3200.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Aðrir eignarskattar,"Skipulagsgjald 201 144 57 39,8 110",110.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Aðrir eignarskattar,"Umsýslugjald til Fasteignamats ríkisins 227 200 27 13,7 229",229.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Aðrir eignarskattar,"Þróunarsjóðsgjald ............ 734 613 122 19,8 621",621.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Aðrir eignarskattar,"Aðrir eignarskattar samtals . 4.314 4.056 258 6,4 4.160",4160.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Aðrir eignarskattar,"Eignarskattar samtals ... 11.001 10.596 405 3,8 11.105",11105.0,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Aðrir eignarskattar,"Hlutfall af heildartekjum ríkissjóðs, % .........2.c0.02..a.. 4,2 45 . . 4,1",4.1,,nan
"A-hluti. Æðsta stjórn ríkisins, ráðuneyti og ríkis- endurmatsreikning á höfuðstólsreikning en ekki á",Aðrir eignarskattar,skattsstofni skv. lögum nr. 75/1981 um tekjuskatt sérstökum eignarskatti. Með lögum nr. 133/2001,133.0,,nan
