Ministry,Subcategory,LineItem,Amount_thousands_ISK,Year,normalized_category
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Tekjur án eignasölu,"90,6%, fjárframlög 0,2% og aðrar tekjur 9,2%. Skattar á tekjur á árinu 2007 voru vörugjöld 10,2% og tryggingagjöld 8,8%.",8.8,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Tekjur án eignasölu,=== PAGE 30 ===,30.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Tekjur án eignasölu,"4. Skattar á tekjur og hagnað, einstaklingar",4.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Fjárlög/,"Staðgreiðsla ársins, brúttó 180.378 163.652 16.727 10,2",10.2,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Fjárlög/,"Útsvar sveitarfélaga -96.401 -84.014 -12.387 14,7 A",14.7,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Fjárlög/,"Tekjuskattur, hluti ríkissjóðs í staðgreiðslu ársins 83.977 79.637 4.340 5,4 | 89.600",89600.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Fjárlög/,"Tekjuskattur, eftirstöðvar fyrri ára 1.582 1.484 99 6,6 -",6.6,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Fjárlög/,Sérstakur tekjuskattur -39 332 -371 A -,371.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Fjárlög/,"Skattur á tekjur einstaklinga samtals 85.521 81.453 4.067 5,0 — 89.600",89600.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Fjárlög/,"Hlutfall af heildartekjum ríkissjóðs, % 17,6% 19,3% . . 19,0%",19.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Fjárlög/,"Hlutfall af heildartekjum ríkissjóðs án óreglulegra tekna, % 19,0% 20,0% . . 19,9%",19.9,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Fjárlög/,Tekjuskattur einstaklinga er lagður á samkvæmt lögum nr. 90/2003,90.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Fjárlög/,"á tekjur einstaklinga námu 85.521 millj. kr. eða um 17,6% af",17.6,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,heildartekjum ríkissjóðs á árinu 2007.,"Tekjuskattshlutfall einstaklinga lækkaði úr 23,75% árið 2006",23.75,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,heildartekjum ríkissjóðs á árinu 2007.,"í 22,75% árið 2007. Vegið meðaltal af útsvari sveitarfélaga í",22.75,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,heildartekjum ríkissjóðs á árinu 2007.,"staðgreiðslu var óbreytt frá árinu 2006 eða 12,97% árið 2007.",12.97,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,heildartekjum ríkissjóðs á árinu 2007.,"35,72% samanborið við 36,72% árið á undan.",36.72,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,heildartekjum ríkissjóðs á árinu 2007.,samtals 4.901 millj. kr. á árinu 2007. Afslættinum var ráðstafað,4901.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,heildartekjum ríkissjóðs á árinu 2007.,til greiðslu útsvars að fjárhæð 4.739 milli. kr. og tekjuskatts,4739.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,heildartekjum ríkissjóðs á árinu 2007.,á fjármagnstekjur 162 milli. kr. Skattafsláttur til greiðslu,162.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,2006.,29,29.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,2006.,=== PAGE 31 ===,31.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,2006.,30,30.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,2006.,"5. Skattar á tekjur og hagnað, lögaðilar",5.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Reikningur — Reikningur Breyting Fjáraukalög,Tekjuskattur lögaðila 36.584 32.427 4.157 128 41.000,41000.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Reikningur — Reikningur Breyting Fjáraukalög,Skattar á tekjur lögaðila samtals 36.584 32.427 4.157 128 41.000,41000.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Reikningur — Reikningur Breyting Fjáraukalög,"Hlutfall af heildartekjum ríkissjóðs, % 7,5% 7,1% . . 8,7%",8.7,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Reikningur — Reikningur Breyting Fjáraukalög,"Hlutfall af heildartekjum ríkissjóðs án óreglulegra tekna, % 8,1% 8,0% . . 9,1%",9.1,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Reikningur — Reikningur Breyting Fjáraukalög,"Það er 18% af tekjuskattsstofni nema hjá sameignarfélögum,",18.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Reikningur — Reikningur Breyting Fjáraukalög,samlögum og sjálfseignarstofnunum þar sem hlutfallið er 26% og,26.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Reikningur — Reikningur Breyting Fjáraukalög,"5% hjá alþjóðlegum viðskiptafélögum. Sameignarfélög, sem og",5.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Reikningur — Reikningur Breyting Fjáraukalög,6. Skattur á fjármagnstekjur,6.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Reikningur — Reikningur Breyting Fjáraukalög,"tilgreindar eru í 3. og 5. tl. 1. mgr. 2. gr. laga um tekjuskatt, greiða",2.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Reikningur — Reikningur Breyting Fjáraukalög,þó 10% tekjuskatt af fengnum arði frá hlutafélögum.,10.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Skattur á fjármagnstekjur,"Ríkissjóður 2.442 1.266 1.176 92,9 3.220",3220.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Skattur á fjármagnstekjur,"Aðrir 28.945 22.482 6.464 28,8 — 30.900",30900.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Skattur á fjármagnstekjur,"Skattur á fjármagnstekjur samtals 31.387 23.748 7.640 32,2 — 34.120",34120.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Skattur á fjármagnstekjur,"Hlutfall af heildartekjum ríkissjóðs, % 6,5% 5,6% . . 7,2%",7.2,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Skattur á fjármagnstekjur,"Hlutfall af heildartekjum ríkissjóðs án óreglulegra tekna, % 7,0% 5,8% . . 7,6%",7.6,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Skattur á fjármagnstekjur,90/2003 um tekjuskatt. Skylda til að greiða staðgreiðslu af arði,90.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Skattur á fjármagnstekjur,"sérstaklega undanþegnir, sbr. lög nr. 94/1996 um staðgreiðslu skatts á",94.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Skattur á fjármagnstekjur,nam 26.971 millj. kr. á árinu 2007.,26971.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Skattur á fjármagnstekjur,=== PAGE 32 ===,32.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Skattur á fjármagnstekjur,1. Skattar á launagreiðslur og vinnuafl,1.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Skattar á launagreiðslur og vinnuafl,"Markaðsgjald 369 336 33 10,0 382",382.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Skattar á launagreiðslur og vinnuafl,"Tryggingagjald, lífeyrissjóðir 1.090 - 1.090 A 1.000",1000.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Skattar á launagreiðslur og vinnuafl,"Tryggingagjald, hluti Staðlaráðs 52 48 5 9,5 53",53.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Skattar á launagreiðslur og vinnuafl,"Tryggingagjald, hluti Icepro 7 7 1 9,5 8",8.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Skattar á launagreiðslur og vinnuafl,Skattar á launagreiðslur og vinnuafl samtals 1.519 390 1.128 i 1.443,1443.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Skattar á launagreiðslur og vinnuafl,"Hlutfall af heildartekjum ríkissjóðs, % 0,3% 0,1% . . 0,3%",0.3,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Skattar á launagreiðslur og vinnuafl,"Hlutfall af heildartekjum ríkissjóðs án óreglulegra tekna, % 0,3% 0,1% . . 0,3%",0.3,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Skattar á launagreiðslur og vinnuafl,"0,007% af gjaldstofninum og 0,001% til Icepro. Með lögum nr.",0.001,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Skattar á launagreiðslur og vinnuafl,177/2006 um breytingu á lögum um tryggingagjald skal ráðstafa,177.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Skattar á launagreiðslur og vinnuafl,"0,15% af gjaldstofni almenns tryggingagjalds á árinu 2007 til",0.15,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,jöfnunar á örorkubyrði lífeyrissjóða.,8. Eignarskattar,8.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,jöfnunar á örorkubyrði lífeyrissjóða.,"Markaðsgjald. Gjaldið nemur 0,05% af gjaldstofni tryggingagjalds",0.05,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,jöfnunar á örorkubyrði lífeyrissjóða.,samkvæmt lögum nr. 160/2002. Markaðsgjald er innheimt með,160.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Eignarskattar,"Eignarskattur, einstaklingar u -8 19 -",19.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Eignarskattar,"Eignarskattur, lögaðilar -18 58 77 -",77.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Eignarskattar,Erfðafjárskattur 1.663 951 712 749 1.850,1850.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Eignarskattar,"Skattar á fjármagnsviðskipti, stimpilgjald 9.484 7.147 2337 327 8.710",8710.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Eignarskattar,Skipulagsgjald 460 297 163 549 280,280.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Eignarskattar,Umsýslugjald til Fasteignamats ríkisins 356 310 47 150 325,325.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Eignarskattar,"Eignarskattar samtals 11.956 8.754 3.202 —36,6 11.165",11165.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Eignarskattar,"Hlutfall af heildartekjum ríkissjóðs, % 2,5% 2,1% . . 2,4%",2.4,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Eignarskattar,"Hlutfall af heildartekjum ríkissjóðs án óreglulegra tekna, % 2,7% 2,1% - . 2,5%",2.5,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Eignarskattar,nr. 129/2004 um breytingu á lögum nr. 90/2003 um tekjuskatt.,90.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Eignarskattar,Erfðafjárskattur er 5% frá 1. apríl 2004 skv. lögum nr. 14/2004.,14.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Eignarskattar,lögum nr. 36/1978 með síðari breytingum. Stimpilgjald reiknast,36.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,kemur á hinu stimpilskylda skjali.,"Skipulagsgjald, 0,3%, er greitt af nýbyggingum sem virtar eru",0.3,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,kemur á hinu stimpilskylda skjali.,brunabótamats skv. lögum nr. 73/1997 með síðari breytingum.,73.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,kemur á hinu stimpilskylda skjali.,Umsýslugjald til Fasteignamats ríkisins. Með lögum nr. 178/2006,178.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,kemur á hinu stimpilskylda skjali.,um breytingar á lögum nr. 6/2001 er húseigendum gert að,6.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,kemur á hinu stimpilskylda skjali.,"Gjaldið hefur verið óbreytt frá árinu 2004 eða 0,1 prómill af",0.1,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,FJ,=== PAGE 33 ===,33.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,FJ,32,32.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,FJ,9. Virðisaukaskattur,9.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Virðisaukaskattur,Virðisaukaskattur af innfluttum vörum 97.994 94.141 3.853 41,41.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Virðisaukaskattur,Virðisaukaskattur af sölu vöru og þjónustu 50.423 48.571 1.852 38,38.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Virðisaukaskattur,"Virðisaukaskattur, brúttó 148.417 142.711 5.705 4,0",4.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Endurgreiðslur af virðisaukaskatti,Vegna íbúðarhúsnæðis -4.281 -3.423 -857 250,250.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Endurgreiðslur af virðisaukaskatti,Til opinberra aðila -5.023 -4.428 -595 134 134.000,134000.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Endurgreiðslur af virðisaukaskatti,"Til erlendra aðila -544 -577 33 -5,7",5.7,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Endurgreiðslur af virðisaukaskatti,"Af vörum til manneldis -265 -1.397 1132 — -81,0",81.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Endurgreiðslur af virðisaukaskatti,Vegna hitunar húsa og laugarvatns -197 -317 120 378,378.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Endurgreiðslur af virðisaukaskatti,Aðrar endurgreiðslur -396 -446 49 IL,49.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Endurgreiðslur af virðisaukaskatti,Endurgreiðslur af virðisaukaskatti samtals -10.707 -10.589 -118 11,11.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Endurgreiðslur af virðisaukaskatti,"Tekjur ríkissjóðs af virðisaukaskatti samtals 137.710 132.122 5.588 4,2 134.000",134000.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Endurgreiðslur af virðisaukaskatti,"Hlutfall af heildartekjum ríkissjóðs, % 28,3% 31,3% . . 28,4%",28.4,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Endurgreiðslur af virðisaukaskatti,"Hlutfall af heildartekjum ríkissjóðs án óreglulegra tekna, % 30,5% 32,4% . . 29,8%",29.8,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Endurgreiðslur af virðisaukaskatti,Um virðisaukaskatt gilda lög nr. 50/1988 með síðari breytingum.,50.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Endurgreiðslur af virðisaukaskatti,"er skatturinn 24,5% en er þó 7% á tilteknar tegundir vöru og",7.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Endurgreiðslur af virðisaukaskatti,þjónustu. Frá 1. mars 2007 var lægra þrep skattsins lækkað úr,1.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Endurgreiðslur af virðisaukaskatti,"14% í 7%. Í lægra skattþrepinu má nefna matvörur, afnotagjald",7.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Endurgreiðslur af virðisaukaskatti,=== PAGE 34 ===,34.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Endurgreiðslur af virðisaukaskatti,10. Vörugjöld,10.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Vörugjöld,"Vörugjald, almennt 4.161 4.476 -315 -7,0 4.850",4850.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Vörugjöld,"Vörugjald af ökutækjum 11.208 10.083 1.125 11,2 10.000",10000.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Vörugjöld,"Vörugjöld, almennt, af eldsneyti 1.948 2.060 „111 -5,4 2.080",2080.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Vörugjöld,Sérstakt vörugjald af eldsneyti 7.220 6.935 285 41 7.350,7350.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Vörugjöld,Olíugjald 6.224 5.560 664 A 5.940,5940.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Vörugjöld,Vörugjöld af áfengi 8.057 7.546 512 68 7.880,7880.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Vörugjöld,Vörugjöld af tóbaki 3.903 3.837 66 17 3.890,3890.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Vörugjöld,"Vörugjöld, umhverfisskattar 1.891 1814 78 4,3 1.560",1560.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Vörugjöld,"Vörugjöld í landbúnaði 681 742 -61 -8,2 663",663.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Vörugjöld,"Vörugjöld, eftirlitsgjöld 66 83 -16 -19,7 44",44.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Vörugjöld,"Vörugjöld af rafmagni, eftirlitsgjöld 60 51 9 171 -",171.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Vörugjöld,Flutningsjöfnunargjöld 374 368 s 16 401,401.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Vörugjöld,Ýmis vörugjöld 97 99 -2 18 79,79.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Vörugjöld,"Vörugjöld samtals 45.891 43.653 2.238 5,1 44.737",44737.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Vörugjöld,"Hlutfall af heildartekjum ríkissjóðs, % 9,4% 10,3% . . 9,5%",9.5,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Vörugjöld,"Hlutfall af heildartekjum ríkissjóðs án óreglulegra tekna, % 10,2% 10,7% . . 9,9%",9.9,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Vörugjöld,aðvinnslu skv. lögum nr. 97/1987.,97.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Vörugjöld,Með lögum nr. 29/1993 sem tóku gildi 1. júlí 1993 voru lögð,1.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Vörugjöld,Með lögum nr. 96/1995 var tekið upp áfengisgjald frá 1 september,1.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,tengdrar þjónustu hjá virðisaukaskattskyldum búvöruframleiðendum,"árið 2006 í 1,2 % skv. lögum nr. 120/2005 en var áður 2,0 % af",2.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,verðmiðlunargjald og verðskerðingargjald.,"Vörugjöld, umhverfisskattar. Með lögum nr. 52/1989 sem tóku",52.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,verðmiðlunargjald og verðskerðingargjald.,gildi 1. júní 1989 var lagt skilagjald á einnota umbúðir fyrir,1.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,verðmiðlunargjald og verðskerðingargjald.,þeirra. Með lögum nr. 162/2002 var lagt á sérstakt úrvinnslugjald.,162.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,spilliefna.,þungaskatts hinn 1. júlí 2005 þegar lög nr. 87/2004 tóku gildi.,87.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,spilliefna.,3,3.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,spilliefna.,=== PAGE 35 ===,35.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,spilliefna.,34,34.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,spilliefna.,11. Sértækir þjónustuskattar,11.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Sértækir þjónustuskattar,Eftirlitsgjald Fjármálaeftirlitsins 603 435 168 — 386 580,580.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Sértækir þjónustuskattar,Forvarnagjald 1.113 979 134 137 970,970.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Sértækir þjónustuskattar,Brunavarnagjald 236 208 29 137 207,207.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Sértækir þjónustuskattar,"Flugvallagjöld 1.074 987 86 8,8 992",992.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Sértækir þjónustuskattar,Sértækir þjónustuskattar samtals 3.026 2.609 417 160 2.749,2749.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Sértækir þjónustuskattar,"Hlutfall af heildartekjum ríkissjóðs, % 0,6% 0,6% . . 0,6%",0.6,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Sértækir þjónustuskattar,"Hlutfall af heildartekjum ríkissjóðs án óreglulegra tekna, % 0,7% 0,6% . . 0,6%",0.6,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Sértækir þjónustuskattar,12. Neyslu- og leyfisskattar,12.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Neyslu- og leyfisskattar,"Bifreiðagjald 4.435 4.110 325 7,9 4.440",4440.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Neyslu- og leyfisskattar,Þungaskattur -5 -34 28 i -,28.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Neyslu- og leyfisskattar,Kílómetragjald 1.347 1.205 1 117 1.260,1260.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Neyslu- og leyfisskattar,Skipagjöld 167 164 4 23 133,133.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Neyslu- og leyfisskattar,"Skráningargjöld 877 778 99 12,7 764",764.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Neyslu- og leyfisskattar,Leyfi fyrir atvinnustarfsemi 72 69 2 36 48,48.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Neyslu- og leyfisskattar,"Leyfi fyrir veitingu atvinnuréttinda 21 17 3 19,9 -",19.9,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Neyslu- og leyfisskattar,"Leyfis- og vottorðsgjöld 209 148 60 40,8 122",122.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Neyslu- og leyfisskattar,"Eftirlitsgjöld 847 784 62 7,9 818",818.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Neyslu- og leyfisskattar,"Aðrir neyslu- og leyfisskattar 201 211 -10 -4,9 76",76.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Neyslu- og leyfisskattar,"Neyslu- og leyfisskattar samtals 8.168 7.453 716 9,6 7.660",7660.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Neyslu- og leyfisskattar,"Hlutfall af heildartekjum ríkissjóðs, % 1,7% 1,8% . . 1,6%",1.6,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Neyslu- og leyfisskattar,"Hlutfall af heildartekjum ríkissjóðs án óreglulegra tekna, % 18% 1,8% . . 1,7%",1.7,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,viðskiptin sjálf eða verðmæti vörunnar.,Þungaskattur af díselbifreiðum var aflagður með lögum nr. 87/2004,87.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,viðskiptin sjálf eða verðmæti vörunnar.,aksturs bifreiða og eftirvagna sem eru 10.000 kg eða meira að,10000.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,o. fl.,=== PAGE 36 ===,36.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,o. fl.,13. Skattar á alþjóðaverslun og viðskipti,13.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Skattar á alþjóðaverslun og viðskipti,"Tollar, almennir 5.425 4.596 829 180 5.425",5425.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Skattar á alþjóðaverslun og viðskipti,"Aðrir tollar 21 22 o -1,0 12",12.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Skattar á alþjóðaverslun og viðskipti,Útflutningsgjöld 5 3 2 i -,2.0,2007,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis eða,Skattar á alþjóðaverslun og viðskipti,"Skattar á alþjóðaverslun og viðskipti samtals 5.452 4.621 831 18,0 5.437",5437.0,2007,
