Ministry,Subcategory,LineItem,Amount_thousands_ISK,Year,normalized_category
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Tekin lán,"Ríkisbréf, verðtryggð 20.807 52.539 893 74.239",74239.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Tekin lán,Seðlabanki Íslands 159.309 - 4.159 163.468,163468.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Tekin lán,Önnur innlend lán 35.859 19.197 913 55.970,55970.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Tekin lán,Innlend lán samtals 819.852 116.076 5.966 941.893,941893.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Tekin lán,Erlend lán 356.584 39.412 -52.023 343.973,343973.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Tekin lán,Tekin lán samtals 1.176.436 155.488 -46.057 1.285.866,1285866.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Lánveitingar,Skammtímakröfur umfram skammtímaskuldir 75.848 823 - 76.671,76671.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Lánveitingar,Veitt löng lán 361.343 -81.124 -32.234 247.985,247985.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Lánveitingar,Lánveitingar samtals 437.191 -80.301 -32.234 324.656,324656.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Lánveitingar,Tekin lán umfram lánveitingar 739.245 235.788 -13.823 961.210,961210.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Lánveitingar,Lífeyrisskuldbindingar 339.857 -547 5.799 345.109,345109.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Lánveitingar,Hreinar skuldir 1.079.102 235.241 -8.024 1.306.319,1306319.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","Tekin lán samtals 78,7 10,1 . 83,5",83.5,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","Þar af erlendar skuldir 23,8 26 - 22,3",22.3,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","Lánveitingar samtals 29,2 -5,2 . 21,1",21.1,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","Þar af veitt löng lán 24,2 -5,3 - 16,1",16.1,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","Tekin lán umfram lánveitingar 49,4 15,3 . 62,4",62.4,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","Lífeyrisskuldbindingar 22,7 0,0 . 224",224.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","Hreinar skuldir 72,2 15,3 BR 84,9",84.9,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %",=== PAGE 18 ===,18.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %",16,16.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","um 227,2 milljarða króna á árinu 2010 eða úr 1.079,1 milljarði",1079.1,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","króna í 1.306,3 milljarða króna. Sem hlutfall af landsframleiðslu",1306.3,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","hækkuðu hreinar skuldir úr 72,2% í 84,9% yfir árið 2010.",84.9,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","Staða tekinna lána ríkissjóðs hækkaði á árinu 2010 úr 1.176,4",1176.4,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","milljörðum króna í 1.285,9 milljarða króna. Sem hlutfall af lands-",1285.9,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","framleiðslu hækkaði staðan úr 78,7% í ársbyrjun í 83,5% í árslok.",83.5,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","Staða innlendra skulda hækkaði úr 819,9 milljörðum króna í 941,9",941.9,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","milljarða króna eða úr 54,9% af landsframleiðslu í 61,2% í árslok",61.2,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","650,4 milljarðar króna eða 69,1%; Seðlabanki Íslands 163,5 millj-",163.5,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","arðar króna eða 17,4%, ríkisvíxlar 72,0 milljarðar króna eða 7,6% og",7.6,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","önnur lán 56,0 milljarðar króna eða 5,9%.",5.9,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","Staða erlendra skulda ríkissjóðs lækkaði úr 356,6 milljörðum króna",356.6,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","í 344,0 milljarða króna í árslok 2010 eða úr 23,8% af landsfram-",23.8,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","leiðslu í 22,3% í árslok. Erlendar lántökur námu 142,1 milljarði",142.1,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","króna á árinu 2010 þar af var 67,4 milljarða króna aflað á Norður-",67.4,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","löndunum, 8,0 milljarða króna í Póllandi og 64,1 milljarðs króna",64.1,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","Afborganir námu 102,7 milljörðum króna, þar af greiddi ríkissjóður",102.7,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","98,2 milljarða króna fyrirfram upp í skuldir. Hrein erlend lántaka",98.2,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","nam því 39,4 milljörðum króna á árinu 2010. Endurmat vegna",39.4,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","gengisbreytinga lækkaði hins vegar erlendu skuldirnar um 52,0",52.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","lokagengi íslensku krónunnar gagnvart evrunni styrktist um 14,5%",14.5,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","86,9% í árslok 2010.",86.9,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","Mynd 4. Tekin lán ríkissjóðs í árslok 2010, %",4.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","Staða lánveitinga ríkissjóðs lækkaði úr 29,2% af vergri landsfram-",29.2,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","leiðslu í ársbyrjun 2010 í 21,1% í árslok. Lánveitingar eru skil-",21.1,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","umfram skammtímaskuldir. Í árslok voru skammtímakröfur 135,0",135.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","milljarðar króna og skammtímaskuldir 58,3 milljarðar króna. Sem",58.3,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","24,2% í ársbyrjun í 16,1% í árslok 2010. Að stærstum hluta skýrist",16.1,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9","Hlutfall af vergri landsframleiðslu, %","lækkunin af 96,0 milljarða króna innheimtri afborgun frá Seðlabanka",96.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Íslands.,"Lífeyrisskuldbindingar ríkissjóðs hækkuðu úr 339,9 milljörðum",339.9,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Íslands.,"króna í 345,1 milljarð króna á árinu 2010 eða um 5,2 milljarða",5.2,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Íslands.,"úr 22,7% í 22,4%. Í árslok 2010 voru skuldbindingar ríkissjóðs",22.4,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Íslands.,"gagnvart Lífeyrissjóði starfsmanna ríkisins 290,8 milljarðar króna,",290.8,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Íslands.,"Lífeyrissjóði hjúkrunarfræðinga 34,0 milljarðar króna og öðrum 20,3",20.3,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Íslands.,sjóðs er í skýringum 34 og 48,48.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Íslands.,"hækkar úr 739,2 milljörðum króna í árslok 2009 í 961,2 milljarða",961.2,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Íslands.,"staðan úr 49,4% í 62,4% á árinu 2010.",62.4,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Íslands.,Mynd 4 sýnir samsetningu á stöðu tekinna lána ríkissjóðs eftir gjald-,4.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Íslands.,"miðlum í árslok 2010. Innlend lán voru 73,2% af stöðu tekinna",73.2,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Íslands.,"lána. Þar af voru ríkisbréf 50,6%, skuld við Seðlabanka Íslands",50.6,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Íslands.,"12,7%, ríkisvíxlar 5,6% og önnur lán 4,4%. Erlend lán voru 26,8%",26.8,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Íslands.,"af stöðu tekinna lána, þar af 23,3% tengd evru, 2,0%, bandaríkja-",2.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Íslands.,"dollar og 1,5% öðrum myntum.",1.5,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Íslands.,"Önnur innlend lán (4,4%) EM —",4.4,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Íslands.,"— Í Erlend lán (26,8%)",26.8,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Íslands.,"Seðlabanki Íslands (12,7%) FT",12.7,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Íslands.,"— Í Ríkisvídar 5,6%)",5.6,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Íslands.,"Ríkisbréf (50,6%) Il —",50.6,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Íslands.,=== PAGE 19 ===,19.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",FJÁRMÁLARÁÐUNEYTIÐ,Arnarhvoli 150 Reykjavík,150.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",FJÁRMÁLARÁÐUNEYTIÐ,Forseti Alþingis sími:545 9200 bréfasími: 562 8280,562.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Alþingi veffang; http:/www.raduneyti.is/fjr,150 Reykjavík,150.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Alþingi veffang; http:/www.raduneyti.is/fjr,Reykjavík 28. júní 201 1,1.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Alþingi veffang; http:/www.raduneyti.is/fjr,Tilv.: FIR11070027/312-4,4.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Alþingi veffang; http:/www.raduneyti.is/fjr,"Samkvæmt ákvæðum laga nr. 88/1997 um fjárreiður ríkisins, með síðari breytingum, hefur",88.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Alþingi veffang; http:/www.raduneyti.is/fjr,"endurskoðað reikninginn með vísan til laga nr. 86, 27. maí 1997 um ríkisendurskoðun sbr. 43. gr.",43.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Fjársýslustjóri,=== PAGE 20 ===,20.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Fjársýslustjóri,=== PAGE 21 ===,21.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Álit,"ríkisstofnana, fyrirtækja og sjóða í A til E hluta á árinu 2010, efnahag 31. desember 2010 og",31.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",ríkisins.,"Ríkisendurskoðun, 28. júní 2011.",28.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",tíkisendurskoðandi,=== PAGE 22 ===,22.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",tíkisendurskoðandi,=== PAGE 23 ===,23.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",FJÁRSÝSLA RÍKISINS,=== PAGE 24 ===,24.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Skatttekjur og tryggingagjöld,"Skattar á tekjur og hagnað, einstaklingar 4 93.782 95.200 88.612",88612.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Skatttekjur og tryggingagjöld,"Skattar á tekjur og hagnað, lögaðilar 5 18.413 21.500 31.112",31112.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Skatttekjur og tryggingagjöld,Skattur á fjármagnstekjur s 32.723 27.380 25.990,25990.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Skatttekjur og tryggingagjöld,Skattar á launagreiðslur og vinnuafl 7 2.827 3.007 2.470,2470.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Skatttekjur og tryggingagjöld,Eignarskattar 8 9.662 8.402 5.321,5321.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Skatttekjur og tryggingagjöld,Virðisaukaskattur 9 123.976 126.900 121.248,121248.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Skatttekjur og tryggingagjöld,Vörugjöld 10 46.711 47.540 39.935,39935.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Skatttekjur og tryggingagjöld,Sértækir þjónustuskattur 1 3.940 3.570 3.448,3448.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Skatttekjur og tryggingagjöld,Neyslu- og leyfisskattar 12 8.357 8.450 7.806,7806.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Skatttekjur og tryggingagjöld,Skattar á alþjóðaverslun og viðskipti 13 5.952 5.930 5.309,5309.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Skatttekjur og tryggingagjöld,Aðrir skattar iv 5.088 6.199 $.200,200.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Skatttekjur og tryggingagjöld,Tryggingagjöld 15 63.599 64.219 45.912,45912.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Skatttekjur og tryggingagjöld,Skatttekjur og tryggingagjöld samtals 415.928 418.297 383.364,383364.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Skatttekjur og tryggingagjöld,Fjárframlög 16 1.125 1.108 1.149,1149.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Aðrar tekjur,Vaxtatekjur 17 29.255 27.384 44.107,44107.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Aðrar tekjur,Arðgreiðslur 18 1.201 1.179 1.197,1197.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Aðrar tekjur,Aðrar eignatekjur 19 3.143 3.334 1.383,1383.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Aðrar tekjur,Neyslu- og leyfisgjöld 20 5.081 5.120 4.532,4532.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Aðrar tekjur,Sektir og skaðabætur 21 3.106 1.395 2477,1395.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Aðrar tekjur,Ýmsar tekjur 22 182 75 225,225.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Aðrar tekjur,Aðrar tekjur samtals 41.969 38.487 53.921,53921.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Aðrar tekjur,Sala efnislegra eigna 23 2.010 2.000 824,824.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Aðrar tekjur,Tekjur af peningalegum eignum 24 17.665 17.800 258,258.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Aðrar tekjur,Tekjur samtals 3 478.697 477.692 439.516,439516.0,2010,
"Ráðuneyti og ríkisstofnanir 17.490 17.905 118,8 38,6 115 168,9",Gjöld,Æðsta stjórn ríkisins 26 3.734 4.055 3.847,3847.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,,Fjármagnskostnaður 39 68.102 70.283 84.342,84342.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,,Gjöld samtals 25 601.982 578.302 578.780,578780.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,,Tekjujöfnuður 2 -123.285 -100.610 -139.264,139264.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,,=== PAGE 25 ===,25.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,,Efnahagsreikningur 31. desember,31.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Áhættufjármunir og langtímakröfur,Eignarhlutir í fyrirtækjum og hlutafé 40 335.292 326.022,326022.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Áhættufjármunir og langtímakröfur,Erlent stofnfé 41 7.641 8.034,8034.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Áhættufjármunir og langtímakröfur,Veitt löng lán 42 247.985 361.343,361343.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Áhættufjármunir og langtímakröfur,Næsta árs afborganir fluttar á skammtímakröfur 42 -115.648 -13.148,13148.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Áhættufjármunir og langtímakröfur,Langtímakröfur og áhættufjármunir samtals 475.271 682.250,682250.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Veltufjármunir,Vöru- og efnisbirgðir 43 1.851 1.865,1865.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Veltufjármunir,Óinnheimtar ríkistekjur 44 102.886 102.881,102881.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Veltufjármunir,"Skammtímakröfur, aðrar 45 32.099 24.117",24117.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Veltufjármunir,Næsta árs afborganir af veitum löngum lánum 42 115.648 13.148,13148.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Veltufjármunir,"Handbært fé, nettó 46 317.486 226.456",226456.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Veltufjármunir,Veltufjármunir samtals 569.971 368.467,368467.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Veltufjármunir,Eignir samtals 1.045.241 | 1.050.717,1050717.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Eigið fé,Eigið fé í ársbyrjun -516.726 -341.500,341500.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Eigið fé,Endurmat -4.038 -35.962,35962.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Eigið fé,Breyting annars eigin fjár 20 -,20.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Eigið fé,Tekjujöfnuður -123.285 -139.264,139264.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Eigið fé,Eigið fé í árslok 47 -644.029 -516.726,516726.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Skuldir,Lífeyrisskuldbindingar 48 345.109 339.857,339857.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Langtímaskuldir,Tekin löng innlend lán 49 869.858 737.193,737193.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Langtímaskuldir,Tekin löng erlend lán 49 343.973 356.584,356584.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Langtímaskuldir,Næsta árs afborganir fluttar á skammtímaskuldir 49 -178.860 -132.229,132229.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Langtímaskuldir,Langtímaskuldir samtals 1.034.972 961.548,961548.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Skammtímaskuldir,Krafa á ríkistekjur 50 627 711,711.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Skammtímaskuldir,Ógreidd gjöld (án vaxta) 51 21.303 20.032,20032.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Skammtímaskuldir,Áfallnir ógjaldfallnir vextir 52 22.216 22.221,22221.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Skammtímaskuldir,Tekin stutt lán 53 72.035 82.659,82659.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Skammtímaskuldir,Aðrar skammtímaskuldir 54 14.148 8.186,8186.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Skammtímaskuldir,Næsta árs afborganir af langtímaskuldum 49 178.860 132.229,132229.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Skammtímaskuldir,Skammtímaskuldir samtals 309.189 266.038,266038.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Skammtímaskuldir,Skuldir og eigið fé samtals 1.045.241 1.050.717,1050717.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Skammtímaskuldir,=== PAGE 26 ===,26.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Rekstrarhreyfingar,Tekjujöfnuður -123.285 -82.113 -139.264,139264.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Rekstrarhreyfingar,Afskriftir skattkrafna 16.550 10.000 29.996,29996.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Rekstrarhreyfingar,Afföll af teknum lánum -1.298 2.587,2587.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Rekstrarhreyfingar,Áfallnir ógjaldfallin vextir = -653,653.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Rekstrarhreyfingar,Lífeyrisskuldbindingar 626 -17.554 -6.813,6813.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Rekstrarhreyfingar,Niðurfærsla hlutafjár = 1.190,1190.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Rekstrarhreyfingar,"Tapaðar kröfur, afskriftir lána 13 17",17.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Breyting rekstrartengdra eigna og skulda,"Viðskiptakröfur, (breyting) -24.516 -9.773 -32.254",32254.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Breyting rekstrartengdra eigna og skulda,"Viðskiptaskuldir, (breyting) 7.144 22.502 3.399",3399.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Breyting rekstrartengdra eigna og skulda,Handbært fé frá rekstri -124.766 -76.938 -141.796,141796.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Fjárfestingarhreyfingar,Veitt löng lán til Seðlabanka Íslands -8.013 -188.400 -,188400.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Fjárfestingarhreyfingar,"Veitt löng lán, önnur -14.648 -15.100 -73.616",73616.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Fjárfestingarhreyfingar,Afborganir veittra lána 103.785 105.600 199.136,199136.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Fjárfestingarhreyfingar,Fyrirfram greitt upp í langtímakostnað -1.173 - -1.324,1324.0,2010,
Umhverfisráðuneyti 38 7.480 9.701 6.937,Fjárfestingarhreyfingar,Kaup hlutabréfa og eiginfjárframlög -6.001 -39.000 -1.347,1347.0,2010,
