Ministry,Subcategory,LineItem,Amount_thousands_ISK,Year,normalized_category
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Eignarskattar,Tekjur af eignarsköttum námu 15.345 millj. kr. árið 2012,15345.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Eignarskattar,samanborið við 11.065 millj. kr. árið á undan. Hækkun á milli ára,11065.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Eignarskattar,"var 4.280 millj. kr. eða um 38,7%.",38.7,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Eignarskattar,39,39.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Eignarskattar,=== PAGE 35 ===,35.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Eignarskattar,Erfðafjárskattur 21 1916 -1.896 () 41,41.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Eignarskattar,Stimpilgjald 22 3.352 -3.353 - 20,20.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Eignarskattar,Fasteignamatsgjald 263 284 -263 - 284,284.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Eignarskattar,Skipulagsgjald 40 227 -204 sl,204.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Eignarskattar,Brunabótamatsgjald = 169 -169 - -,169.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Eignarskattar,Auðlegðarskattur 538 7.864 -1.172 -158 472,472.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Eignarskattar,"Eignarskattur, einstaklingar 38 -6 -4 -14 15",15.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Eignarskattar,"Eignarskattur, lögaðilar 26 o o -8 18",18.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Eignarskattar,Sérstakt gjald á lífeyrissjíði = 1.538 -1.385 - 152,152.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Eignarskattar,Eignarskattar samtals 947 15.345 -15.046 -182 1.064,1064.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Eignarskattar,"Hlutfall af heildareftirstöðvum ríkissjóðs, % 0,9 - - - 0,9",0.9,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Eignarskattar,"Eftirstöðvar eignarskatta námu 1.064 millj. kr. eða um 0,9% af",0.9,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,fyrra ári.,9. Virðisaukaskattur,9.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,fyrra ári.,"Um virðisaukaskatt gilda lög nr. 50/1988 með síðari breytingum. og þjónustu. Í lægra skattþrepinu má nefna matvörur, gistiþjónustu,",50.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,fyrra ári.,"Almennt er skatturinn 25,5% en er þó 7% á tilteknar tegundir vöru",7.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,Virðisaukaskattur af innfluttum vörum 138.987 132.912 6.075 46,46.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,Virðisaukaskattur vegna kaupa á þjónustu erlendis frá 2.893 1.923 970 504,504.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,Virðisaukaskattur af innlendum vörum og þjónustu 14.082 8.199 5.883 717,717.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,"Virðisaukaskattur, brúttó 155.962 143.034 12.927 9,0",9.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,Endurgreiðslur af virðisaukaskatti 142.600,142600.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,Vegna íbúðarhúsnæðis -4.744 -4.124 -620 150,150.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,"Til opinberra aðila -6.141 -5.595 -546 9,8",9.8,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,"Til erlendra aðila -1.839 -1.543 -297 19,2",19.2,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,"Vegna hitunar húsa og laugarvatns = 1 1 -100,0",100.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,Aðrar endurgreiðslur -791 -367 -424 ER,424.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,"Endurgreiðslur af virðisaukaskatti samtals -13.515 -11.630 -1.885 — 16,2",16.2,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,Tekjur af virðisaukaskatti samtals 142.446 131.404 11.042 84 142.600,142600.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,"Hlutfall af heildartekjum ríkissjóðs, % 27, 27,0 . . 26,9",26.9,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,=== PAGE 36 ===,36.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,"Virðisaukaskattur skilaði 142.446 millj. kr. eða um 27,1% af",27.1,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,heildartekjum ríkissjóðs á árinu 2012 samanborið við 131.404 millj.,131404.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,"kr. eða 27,0% árið 2011. Hækkun á milli ára nam 11.042 millj. kr.",11042.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,"eða um 3,0% að raungildi. Heildarálagningin nam 155.962 millj. kr.",155962.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,á árinu 2012 en á móti voru endurgreiðslur á virðisaukaskatti 13.515,13515.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,mill. kr. Innheimta ársins nam 135.452 mil. kr.,135452.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,Virðisaukaskattur af innfluttum vörum 19.775 138.987 -139.501 -313 18.946,18946.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,Virðisaukaskattur vegna kaupa á þjónustu erlendis frá 615 2.893 -2.747 - 762,762.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,Virðisaukaskattur af innlendum vörum og þjónustu 9.407 14.082 -6.497 -4.676 12.316,12316.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,Endurgreiðslur af virðisaukaskatti -2.549 -13.515 13.293 () 2771,13293.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,Virðisaukaskattur samtals 27.248 142.446 -135.452 -4.989 29.253,29253.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,"Hlutfall af heildareftirstöðvum ríkissjóðs, % 26,2 - . . 25,6",25.6,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,Eftirstöðvar virðisaukaskatts voru 29.253 millj. kr. í árslok 2012,29253.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,"eða um 25,6% af heildareftirstöðvum ríkissjóðs. Hlutfallið var",25.6,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,"26,2% í árslok 2011. Hækkun eftirstöðva nam 2.005 millj. kr. á",2005.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,10. Vörugjöld,10.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,aðvinnslu skv. lögum nr. 97/1987.,97.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,Vörugjöld á ökutæki er lagt á samkvæmt lögum nr. 29/1993.,29.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,Vörugjöld af eldsneyti. Með lögum nr. 29/1993 er vörugjald og,29.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Virðisaukaskattur,Kolefnisgjald. Með lögum nr. 129/2009 skal greiða í ríkissjóð,129.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,kolvatnsefni.,lögum nr. 87/2004. Gjaldið er tiltekin fjárhæð á hvern lítra af olíu.,87.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,kolvatnsefni.,Áfengisgjald var tekið upp með lögum nr. 96/1995 og er það lagt á,96.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,kolvatnsefni.,Tóbaksgjald. Með lögum nr. 96/1995 er sérstakt tóbaksgjald lagt á,96.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,kolvatnsefni.,"árinu 2012 eða um 3,0% að raungildi. Ógjaldfallnar eftirstöðvar",3.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,kolvatnsefni.,voru 6.701 millj. kr. í árslok 2012 samanborið við 4.527 millj. kr.,4527.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,árið áður.,99/1993 með síðari breytingum. Með lögum nr. 84/1997 er lagt á,84.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,þjónustu hjá virðisaukaskattskyldum búvöruframleiðendum sem,"falla undir ákveðin atvinnugreinanúmer. Búnaðargjaldið er 1,2% af",1.2,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,gjaldstofni.,"Vörugjöld, umhverfisskattar. Með lögum nr. 52/1989 var lagt",52.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,gjaldstofni.,Endurvinnslunnar hf. Með lögum nr. 162/2002 er úrvinnslugjald,162.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,gjaldstofni.,Vörugjöld af raforku og heitu vatni. Með lögum nr. 129/2009,129.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,gjaldstofni.,"kílóvattstund en 2,0% af smásöluverði á heitu vatni.",2.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,gjaldstofni.,4,4.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,gjaldstofni.,=== PAGE 37 ===,37.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,gjaldstofni.,42,42.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,"Vörugjald, almennt 5.496 5.230 266 5,1 5.980",5980.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,Vörugjald af ökutækjum 4.244 2.891 1353 — 468 3.900,3900.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,Vörugjöld af bensíni og olíuvörum 4.480 4.670 -190 Al 4.785,4785.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,Sérstakt vörugjald af bensíni 7.477 7131 347 49 7.515,7515.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,Kolefnisgjald 3.061 2.062 999 485 3.370,3370.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,Olíugjald 6.893 6.441 452 70 6.750,6750.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,"Vörugjöld af áfengi 11.067 10.719 347 3,2 11.200",11200.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,"Vörugjöld af tóbaki 5.078 5.043 35 0,7 5.100",5100.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,"Vörugjöld, umhverfisskattar 2.630 2.588 42 16 2.703",2703.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,"Flutningsjöfnunargjöld 339 311 28 8,9 430",430.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,Vörugjöld í landbúnaði 791 897 -106 118 805,805.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,"Vörugjöld, eftirlitsgjöld 63 sl 1 18 50",50.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,"Vörugjöld af rafmagni, eftirlitsgjöld 2.261 2.135 126 5,9 2.155",2155.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,Ýmis vörugjöld 51 60 9 46 52,52.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,Vörugjöld samtals 53.930 50.239 3.691 73 54.795,54795.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,"Hlutfall af heildartekjum ríkissjóðs, % 10,3 10,3 . . 10,4",10.4,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,Tekjur af vörugjöldum námu 53.930 millj. kr. á árinu 2012 eða,53930.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,"um 10,3% af heildartekjum ríkissjóðs. Árið áður námu tekjurnar",10.3,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,"50.239 millj. kr. eða um 10,3% af tekjum ríkissjóðs. Hækkun",10.3,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,"tekna á milli ára nam 3.691 millj. kr. eða um 2,0% að raungildi.",2.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,"Vörugjald, almennt 1.292 5.496 -5.364 -21 1.403",1403.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,Vörugjald af ökutækjum 518 4.244 -4.188 10 585,585.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,Vörugjöld af bensíni og olíuvörum o 4.480 -4.480 - (),4480.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,Sérstakt vörugjald af bensíni () 7477 -7.477 - (),7477.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,Kolefnisgjald o 3.061 -3.061 - (),3061.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,Olíugjald () 6.893 -6.894 - -1,1.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,Vörugjöld af áfengi 913 11.067 -11.347 -16 616,616.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,Vörugjöld af tóbaki () 5.078 -5.078 - =,5078.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,"Vörugjöld, umhverfisskattar 503 2.630 -2.653 -5 474",474.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,Flutningsjöfnunargjöld () 339 -339 - (),339.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,Vörugjöld í landbúnaði 110 791 -807 - 95,95.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,"Vörugjöld, eftirlitsgjöld 12 63 -63 () 12",12.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,"Vörugjöld af rafmagni, eftirlitsgjöld 354 2.261 -2.250 - 366",366.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,Ýmis vörugjöld 1 51 -58 - 5,5.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,Vörugjöld samtals 3.715 53.930 -54.057 -33 3.555,3555.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,"Hlutfall af heildareftirstöðvum ríkissjóðs, % 3,6 - . . 31",31.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,"Eftirstöðvar vörugjalda námu 3.555 mill. kr. eða um 3,1% af",3.1,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,"heildareftirstöðvum ríkissjóðs í lok árs 2012 samanborið við 3,6%",3.6,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,"árið áður. Eftirstöðvarnar lækkuðu um 8,2% að raungildi á árinu",8.2,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,2012. Ógjaldfallnar eftirstöðvar voru 996 millj. kr. í árslok 2012,996.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,samanborið við 1.026 millj. kr. árið áður.,1026.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,=== PAGE 38 ===,38.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,11. Sértækir þjónustuskattar,11.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,"Eftirlitsgjald Fjármálaeftirlitsins er lagt á eftirlitsskylda aðila skv. öðrum sem annast vátryggingar. Nemur gjaldið 0,0045% af",0.0045,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,lögum nr. 99/1999 og á gjaldið að standa undir rekstrarkostnaði vátryggingarfjárhæð brunatrygginga fasteigna og lausafjár. Gjaldið,99.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,Gjald á lánastofnanir til umboðsmanns skuldara. Með lögum nr. Gistináttaskattur er lagður á skv. lögum nr. 87/2011 og nemur 100,100.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,"100/2010 skulu lánastofnanir, Íbúðalánasjóður, lífeyrissjóðir og kr. fyrir hverja selda gistináttainingu. Gistináttaeining er leiga á",100.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,umfangi útlánastarfsemi þeirra í lok næstliðins árs. Flugvallagjöld. Með lögum nr. 45/2011 voru flugvallarskattur,45.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,Forvarnargjald er lagt á allar brunatryggðar húseignir skv. lögum og varaflugvallargjald aflagðir frá 18. maí 2011. Isavia ohf.,18.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Vörugjöld,"nr. 49/1997 og nemur gjaldið 0,003% af vátryggingarverðmæti fékk þessar tekjur áður afhentar með framlögum úr ríkissjóði",0.003,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,kvæmt gjaldskrá.,Byggingaröryggisgjald er lagt á skv. lögum nr. 160/2010 og er samkvæmi glaldskr,160.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Sértækir þjónustuskattar,Eftirlitsgjald Fjármálaeftirlitsins 1.880 1.643 237 144 1.935,1935.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Sértækir þjónustuskattar,Forvarnagjald 1.840 1.682 158 94 1.800,1800.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Sértækir þjónustuskattar,"Brunavarnagjald 409 429 -20 -4,6 385",385.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Sértækir þjónustuskattar,"Flugvallagjöld = 264 -264 —-100,0 -",100.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Sértækir þjónustuskattar,Gistináttagjald 149 - 149 - 125,125.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Sértækir þjónustuskattar,"Gjald á lánastofnanir til umboðsmanns skuldara 1.051 1.104 -53 -4,8 1.050",1050.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Sértækir þjónustuskattar,"Sértækir þjónustuskattar samtals 5.328 5.122 207 4,0 5.295",5295.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Sértækir þjónustuskattar,"Hlutfall af heildartekjum ríkissjóðs, % 1,0 11 . . 1,0",1.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Sértækir þjónustuskattar,Tekjur ársins af sértækum þjónustusköttum námu alls 5.328 millj. 2012 vegna sértækra þjónustuskatta námu 884 mill. kr. eða um,884.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Sértækir þjónustuskattar,"kr. og innheimta þeirra 5.190 millj. kr. Útistandandi kröfur í árslok 0,8% af heildareftirstöðvum ríkissjóðs.",0.8,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Sértækir þjónustuskattar,12. Neyslu- og leyfisskattar,12.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Sértækir þjónustuskattar,"Bifreiðagjald er lagt á skv. lögum nr. 39/1988 með síðari Eftirlitsgjöld ná yfir veiðieftirlitsgjöld, umferðaröryggisgjald, árgjöld",39.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,bifreiðar.,lögum nr. 87/2004. Gjaldið ræðst af heildarþyngd og er tiltekin,87.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,fjárhæð á hvern ekinn kílómetra.,=== PAGE 39 ===,39.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Neyslu- og leyfisskattar,"Bifreiðagjald 6.456 6.227 229 3,7 6.600",6600.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Neyslu- og leyfisskattar,Þungaskattur 3 o 3 a -,3.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Neyslu- og leyfisskattar,Kílómetragjald 717 707 10 14 700,700.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Neyslu- og leyfisskattar,"Skipagjöld 355 275 80 29,2 271",271.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Neyslu- og leyfisskattar,"Skráningargjöld 591 537 54 10,0 575",575.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Neyslu- og leyfisskattar,"Leyfi fyrir atvinnustarfsemi 156 137 20 14,4 119",119.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Neyslu- og leyfisskattar,Leyfi fyrir veitingu atvinnuréttinda 24 39 -16 — -394 -,394.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Neyslu- og leyfisskattar,"Leyfis- og vottorðsgjöld 211 202 9 4,5 202",202.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Neyslu- og leyfisskattar,Eftirlitsgjöld 396 386 10 25 371,371.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Neyslu- og leyfisskattar,"Aðrir neyslu- og leyfisskattar 294 285 9 3,2 184",184.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Neyslu- og leyfisskattar,"Neyslu- og leyfisskattar samtals 9.203 8.794 408 4,6 9.021",9021.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Neyslu- og leyfisskattar,"Hlutfall af heildartekjum ríkissjóðs, % 17 18 . . 17",17.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Neyslu- og leyfisskattar,Tekjur ríkissjóðs af neyslu- og leyfissköttum voru alls 9.203 Eftirstöðvar neyslu- og leyfisskatta námu 783 millj. kr. í árslok,783.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Neyslu- og leyfisskattar,"millj. kr. á árinu 2012 og innheimta þeirra nam 9.133 millj. kr. 2012 eða um 0,7% af heildareftirstöðvum ríkissjóðs.",0.7,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Neyslu- og leyfisskattar,13. Skattar á alþjóðaverslun og viðskipti,13.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Skattar á alþjóðaverslun og viðskipti,"Tollar, almennir 7.655 7.265 390 5,4 6.840",6840.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Skattar á alþjóðaverslun og viðskipti,Aðrir tollar 27 22 4 201 22,22.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Skattar á alþjóðaverslun og viðskipti,"Skattar á alþjóðaverslun og viðskipti samtals 7.682 7.288 394 5,4 6.862",6862.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Skattar á alþjóðaverslun og viðskipti,"Hlutfall af heildartekjum ríkissjóðs, % 15 15 . . 13",13.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Skattar á alþjóðaverslun og viðskipti,"Tekjurnar námu 7.682 millj. kr. á árinu 2012 og innheimtan 7.645 1.276 millj. kr. í árslok 2012 eða um 1,1% af heildareftirstöðum",1.1,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Skattar á alþjóðaverslun og viðskipti,=== PAGE 40 ===,40.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Skattar á alþjóðaverslun og viðskipti,14. Aðrir skattar,14.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Skattar á alþjóðaverslun og viðskipti,Útvarpsgjald er lagt á skv. lögum nr. 6/2007. Gjaldið er föst fjárhæð og leigu mælitækja að frádregnu andvirði aðkeyptrar raforku og,6.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Skattar á alþjóðaverslun og viðskipti,sem er ákveðin árlega samhliða álagningu opinberra gjalda. Almennt virðisaukaskatti skv. lögum nr. 146/1996.,146.0,2012,
Rekstrarreikningur sýnir allar tekjur viðkomandi ráðuneytis,Skattar á alþjóðaverslun og viðskipti,69/2003 með síðari breytingum. Á fyrri hluta ársins 2012 nam,69.0,2012,
